,category,date_time,headline,link
311,sports," July 17, 2020  7:24:15 pm","Flood-hit Assam needs our attention and assistance, urges Sunil Chhetri",https://indianexpress.com/article/sports/football/sunil-chhetri-flood-hit-assam-attention-assistance-6510849/
312,sports," July 17, 2020  7:06:04 pm",Leicester City has no intention to sell Ben Chilwell: Brendan Rodgers,https://indianexpress.com/article/sports/football/leicester-city-ben-chilwell-not-for-sale-brendan-rodgers-6510770/
313,sports," July 17, 2020  6:28:42 pm",Sergio Ramos hungry for more Real Madrid glory after vintage season,https://indianexpress.com/article/sports/football/sergio-ramos-real-madrid-glory-hungry-6510759/
314,sports," July 18, 2020  12:23:43 pm",I was forever lonely at the time: Makhaya Ntini recalls racism in South Africa cricket,https://indianexpress.com/article/sports/cricket/makhaya-ntini-lonely-isolated-racism-south-africa-cricket-6510691/
315,sports," July 17, 2020  6:02:14 pm",UK PM Boris Johnson says fans to be allowed in stadiums from October,https://indianexpress.com/article/sports/sport-others/uk-pm-boris-johnson-says-fans-to-be-allowed-in-stadiums-from-october-6510688/
316,sports," July 18, 2020  3:45:32 pm",How a determined Real Madrid turned the La Liga table after the restart to win title,https://indianexpress.com/article/sports/football/la-liga/real-madrid-la-liga-title-win-determined-restart-6510495/
317,sports," July 17, 2020  4:34:22 pm","WWE RAW Women’s Champion Asuka ready for Kairi Sane, Shayna Baszler after Extreme Rules",https://indianexpress.com/article/sports/wwe-wrestling/asuka-kairi-sane-shayna-baszler-after-extreme-rules-summerslam-6507597/
318,sports," July 17, 2020  3:51:50 pm",Serena Williams to return to action in Kentucky next month,https://indianexpress.com/article/sports/tennis/serena-williams-kentucky-top-seed-open-action-6510458/
319,sports," July 17, 2020  3:09:23 pm",UAE keeping itself ready in case IPL comes calling,https://indianexpress.com/article/sports/cricket/uae-ready-ipl-2020-comes-calling-6510422/
320,sports," July 18, 2020  12:08:58 pm",All lives don’t matter until black lives matter: Faf Du Plessis,https://indianexpress.com/article/sports/cricket/all-lives-dont-matter-until-black-lives-matter-faf-du-plessis-6510414/
321,sports," July 18, 2020  12:45:10 pm","England vs West Indies, 2nd Test Day 2 Highlights: At Stumps, WI trail by 437 runs",https://indianexpress.com/article/sports/cricket/england-vs-west-indies-2nd-test-day-2-live-cricket-score-updates-6510287/
322,sports," July 17, 2020  1:16:13 pm",Sunil Gavaskar’s small tips helped me make short balls my biggest strength: Inzamam-ul-Haq,https://indianexpress.com/article/sports/cricket/sunil-gavaskars-small-tips-helped-me-make-short-balls-my-biggest-strength-inzamam-ul-haq-6510155/
323,sports," July 17, 2020  10:53:54 am",Jofra Archer’s breach of bio-secure protocol could have cost us millions: ECB director Ashley Giles,https://indianexpress.com/article/sports/cricket/jofra-archers-breach-of-bio-secure-protocol-could-have-cost-us-millions-ecb-director-ashley-giles-6510001/
324,sports," July 17, 2020  2:20:35 pm",Zinedine Zidane key to Real Madrid’s 1st La Liga title without Cristiano Ronaldo,https://indianexpress.com/article/sports/football/zinedine-zidane-key-to-real-madrids-1st-la-liga-title-without-cristiano-ronaldo-6509982/
325,lifestyle," July 13, 2020  4:40:43 pm",Count on this vitamin C serum for all your skin troubles,https://indianexpress.com/article/lifestyle/life-style/diy-vitamin-c-serum-skincare-homemade-6463147/
326,lifestyle," July 13, 2020  3:50:21 pm","Air pollution linked to cardiovascular disease, suggests study",https://indianexpress.com/article/lifestyle/health/air-pollution-heart-problems-6503278/
327,lifestyle," July 13, 2020  3:00:24 pm",Bhumi Pednekar shows how to do a French manicure at home,https://indianexpress.com/article/lifestyle/life-style/bhumi-pednekar-shows-how-to-get-a-french-manicured-tips-easily-at-home-6503199/
328,lifestyle," July 14, 2020  9:42:51 am",Suvir’s Slice of Life: This simple tomato chutney is bursting with flavours,https://indianexpress.com/article/lifestyle/food-wine/chef-suvir-saran-slice-of-life-simple-delicious-tomato-chutney-recipe-6503144/
329,lifestyle," July 13, 2020  1:20:32 pm",Fashion flashback: Karisma Kapoor shines in sequins,https://indianexpress.com/article/lifestyle/fashion/karisma-kapoor-throwback-photo-instagram-6503202/
330,lifestyle," July 13, 2020  12:30:32 pm",Maskne: What is the skin problem caused by wearing masks and how do you treat it?,https://indianexpress.com/article/lifestyle/health/maskne-skin-reaction-eruption-acne-causes-precaution-remedies-6499678/
331,lifestyle," July 13, 2020  11:40:41 am","Foods to eat and avoid for fertility, according to a nutritionist",https://indianexpress.com/article/lifestyle/health/foods-to-eat-avoid-pregnancy-rujuta-diwekar-6499456/
332,lifestyle," July 13, 2020  10:50:22 am",Have you incorporated these immunity-boosting habits in your routine?,https://indianexpress.com/article/lifestyle/health/have-you-incorporated-these-immunity-boosting-lifestyle-habits-coronavirus-pandemic-https-indianexpress-com-article-lifestyle-food-wine-covid-survivor-immunity-boosting-kadha-easy-recipe-inside-6487/
333,lifestyle," July 13, 2020  10:00:41 am",Savour spicy mini uttapams for breakfast today (recipe inside),https://indianexpress.com/article/lifestyle/food-wine/mini-uttapam-easy-recipes-meghnasfoodmagic-6496091/
334,lifestyle," July 14, 2020  9:44:07 am",Morning fitness: Do these simple yoga asanas to feel energetic,https://indianexpress.com/article/lifestyle/fitness/simple-yoga-poses-energetic-productive-concentration-anshuka-parwani-6497379/
335,lifestyle," July 13, 2020  8:00:00 am",From darkness to light: Use positivity to break down the negative,https://indianexpress.com/article/lifestyle/life-positive/from-darkness-to-light-use-positivity-to-breakdown-the-negative-6499510/
336,lifestyle," July 12, 2020  8:30:55 pm",Basic blush guide: Did you know about these different kinds of blush?,https://indianexpress.com/article/lifestyle/fashion/basic-blush-guide-did-you-know-about-these-different-kinds-of-blush-6502050/
337,lifestyle," July 12, 2020  6:20:22 pm",Work-from-home just shifted to the hills,https://indianexpress.com/article/lifestyle/destination-of-the-week/work-from-home-just-shifted-to-the-hills-6502292/
338,lifestyle," July 12, 2020  5:30:39 pm","‘To build a restaurant from scratch, is a once-in-a-lifetime experience’",https://indianexpress.com/article/lifestyle/art-and-culture/to-build-a-restaurant-from-scratch-is-a-once-in-a-lifetime-experience-hello-panda-gurugram-6502225/
339,lifestyle," July 12, 2020  4:00:32 pm",Nail your buttercream frosting for cupcakes and spongy cakes,https://indianexpress.com/article/lifestyle/food-wine/nail-your-buttercream-frosting-for-cupcakes-and-spongy-cakes-6501898/
340,lifestyle," July 12, 2020  3:15:41 pm",Sara Ali Khan is out and about wearing her statement white kurti,https://indianexpress.com/article/lifestyle/fashion/sara-ali-khan-white-kurti-6501874/
341,lifestyle," July 12, 2020  2:31:40 pm",‘Not Fair’: A design campaign that gives a unique spin to the fairness cream debate,https://indianexpress.com/article/lifestyle/life-style/not-fair-a-design-campaign-that-gives-a-unique-spin-to-the-fairness-cream-debate-6502053/
342,lifestyle," July 14, 2020  9:50:06 am",Sunday hair care: Try this curry leaf mask to prevent premature greying,https://indianexpress.com/article/lifestyle/life-style/this-sunday-try-this-curry-leaf-hair-mask-to-prevent-premature-greying-6501881/
343,lifestyle," July 12, 2020  11:16:38 am","This Sunday, have fun with millet stuffed potato boats",https://indianexpress.com/article/lifestyle/food-wine/millet-stuffed-potato-boats-recipe-6501773/
344,lifestyle," July 12, 2020  4:05:24 am","Keen observer of crafts, Jyotsna Bhatt imbibed the traditional and the modern",https://indianexpress.com/article/lifestyle/art-and-culture/jyotsna-bhatt-dead-ceramic-artist-6501502/
345,lifestyle," July 11, 2020  11:30:37 pm","Good gut bacteria can help reduce risk of heart disease, says study",https://indianexpress.com/article/lifestyle/health/good-gut-bacteria-can-help-reduce-risk-of-heart-disease-says-study-6500936/
346,lifestyle," July 11, 2020  10:30:18 pm",Spin your favourite taco into a nutritious meal; here’s how,https://indianexpress.com/article/lifestyle/food-wine/chole-tacos-meghnasfoodmagic-6500948/
347,lifestyle," July 11, 2020  9:50:34 pm",Renowned ceramic artist Jyotsna Bhatt passes away,https://indianexpress.com/article/lifestyle/art-and-culture/jyotsna-bhatt-dead-ceramic-artist-6501111/
348,lifestyle," July 11, 2020  9:05:51 pm",Whip up a quick eggless omelette this weekend; try this recipe,https://indianexpress.com/article/lifestyle/food-wine/breakfast-eggless-omelette-recipe-6500783/
349,lifestyle," July 11, 2020  8:51:06 pm",Facing hairfall in monsoon? Here are some reasons and remedies,https://indianexpress.com/article/lifestyle/life-style/hair-fall-problems-in-monsoon-6500929/
350,sports," July 17, 2020  11:16:45 am",Serie A: Inter Milan boosts faint title hopes with 4-0 win over Spal,https://indianexpress.com/article/sports/football/serie-a-inter-milan-boosts-faint-title-hopes-with-4-0-win-over-spal-6509953/
351,sports," July 17, 2020  9:39:17 am","Premier League: Leicester City beat Sheffield United 2-0, stay in top 4",https://indianexpress.com/article/sports/football/premier-league-leicester-city-beats-sheffield-united-2-0-stays-in-epls-top-4-6509895/
352,sports," July 17, 2020  2:20:44 pm",Real Madrid clinches Spanish league title with win,https://indianexpress.com/article/sports/football/real-madrid-clinches-spanish-league-title-with-win-6509865/
353,sports," July 17, 2020  8:43:48 am",La Liga: Lionel Messi blasts ‘weak’ team after Barcelona loses league title,https://indianexpress.com/article/sports/football/la-liga-lionel-messi-blasts-weak-team-after-barcelona-loses-league-title-6509846/
354,sports," July 17, 2020  2:20:27 pm",BCCI meet today: Focus on Jay Shah,https://indianexpress.com/article/sports/bcci-meet-today-focus-on-jay-shah-6509572/
355,sports," July 17, 2020  2:20:19 pm",Niranjan Shah wants salary cap for guest players after Sheldon Jackson leaves Saurashtra for Puducherry,https://indianexpress.com/article/sports/cricket/sheldon-jackson-puduchhery-niranjan-shah-salary-cap-guest-players-6509402/
356,sports," July 16, 2020  8:17:33 pm",Received hate mail for supporting Lungi Ngidi: Alviro Petersen,https://indianexpress.com/article/sports/cricket/received-hate-mail-for-supporting-lungi-ngidi-alviro-petersen-6509278/
357,sports," July 17, 2020  2:15:09 pm","Odisha govt claims Rs 4.09 cr spent on Dutee Chand since 2015, she says not correct picture",https://indianexpress.com/article/sports/sport-others/odisha-govt-claims-rs-4-09-cr-spent-on-dutee-chand-since-2015-but-61-includes-prize-money-6509092/
358,sports," July 16, 2020  6:22:10 pm",Pakistan cricketer joins squad after Covid-19 scare in England,https://indianexpress.com/article/sports/cricket/pakistan-cricketer-kashif-bhatti-covid-19-squad-in-england-6508800/
359,sports," July 16, 2020  5:58:11 pm",AIFF plans to hold national camp in September before World Cup qualifier against Qatar,https://indianexpress.com/article/sports/football/aiff-plans-to-hold-national-camp-in-september-before-world-cup-qualifier-against-qatar-6508980/
360,sports," July 16, 2020  3:13:35 pm",Hamilton can equal Schumacher’s F1 track record with eighth win,https://indianexpress.com/article/sports/motor-sport/hamilton-can-equal-schumachers-f1-track-record-with-eighth-win-6508777/
361,sports," July 16, 2020  2:47:01 pm",AITA to subject junior players to age verification test during Nationals,https://indianexpress.com/article/sports/tennis/aita-to-subject-junior-players-to-age-verification-test-during-nationals-6508755/
362,sports," July 18, 2020  12:43:37 pm","England vs West Indies 2nd Test Day 1 Highlights: Stokes, Sibley take hosts to position of strength",https://indianexpress.com/article/sports/cricket/england-vs-west-indies-2nd-test-day-1-live-cricket-score-updates-6508665/
363,sports," July 16, 2020  2:06:55 pm",England vs West Indies 2nd Test: Jofra Archer out for breaking COVID-19 protocol,https://indianexpress.com/article/sports/cricket/england-vs-west-indies-2nd-test-jofra-archer-out-for-breaking-covid-19-protocol-6508598/
364,sports," July 16, 2020  3:44:31 pm","New look England: Joe Root returns, Jofra Archer dropped for breach of bio-secure protocols",https://indianexpress.com/article/sports/cricket/england-vs-west-indies-joe-root-returns-jofra-archer-dropped-for-breach-of-bio-secure-protocols-6508553/
365,sports," July 16, 2020  11:44:39 am","Kagiso Rabada, Chris Morris to miss 3TC Solidarity Cup encounter",https://indianexpress.com/article/sports/cricket/kagiso-rabada-chris-morris-to-miss-3tc-solidarity-cup-encounter-6508454/
366,sports," July 16, 2020  11:25:54 am","Glenn Maxwell, Usman Khawaja in Australia’s 26-member squad for planned tour of England",https://indianexpress.com/article/sports/cricket/usman-khawaja-glenn-maxwell-in-australias-26-member-squad-for-planned-tour-of-england-6508380/
367,sports," July 16, 2020  10:29:33 am","Serie A: Juventus held 3-3 at Sassuolo, Lazio also draws against Udinese",https://indianexpress.com/article/sports/football/serie-a-juventus-held-3-3-at-sassuolo-lazio-also-draws-against-udinese-6508273/
368,sports," July 16, 2020  9:23:31 am",Real Madrid gets its 1st chance to clinch Spanish league title,https://indianexpress.com/article/sports/football/real-madrid-gets-its-1st-chance-to-clinch-spanish-league-title-6508190/
369,sports," July 16, 2020  3:44:55 pm","Premier League: Liverpool loses 2-1 at Arsenal, ending bid for points record",https://indianexpress.com/article/sports/football/premier-league-liverpool-loses-2-1-at-arsenal-ending-bid-for-points-record-6508112/
370,sports," July 16, 2020  3:44:38 pm",Squaring off with Root: England aim to bolster home batting in 2nd Test against WI’s pace quartet,https://indianexpress.com/article/sports/cricket/squaring-off-with-joe-root-england-vs-west-indies-2nd-test-preview-6507729/
371,sports," July 16, 2020  3:44:42 pm",Snehashish Ganguly tests positive for Covid-19,https://indianexpress.com/article/sports/cricket/snehashish-ganguly-positive-covid-19-6507709/
372,sports," July 17, 2020  2:15:04 pm",Pandemic forces football coaches to sell vegetables and kebabs,https://indianexpress.com/article/sports/football/pandemic-football-coaches-sell-vegetables-kebabs-6507694/
373,sports," July 15, 2020  10:17:04 pm",Dakar Youth Olympics postponed by 4 years to 2026,https://indianexpress.com/article/sports/sport-others/dakar-youth-olympics-postponed-4-years-to-2026-6507609/
374,sports," July 18, 2020  11:43:58 am",England vs West Indies 2nd Test Live Streaming: When and where to watch ENG vs WI?,https://indianexpress.com/article/sports/cricket/england-vs-west-indies-2nd-test-live-cricket-streaming-eng-vs-wi-manchester-weather-rain-6507584/
375,india," July 18, 2020  7:58:01 am",Two firms start human trials for their Covid-19 vaccines,https://indianexpress.com/article/india/two-firms-start-human-trials-for-their-covid-19-vaccines-6511275/
376,india," July 18, 2020  3:19:54 am","Surge in virus cases, Bengal extends ban on flights from six cities till July 31",https://indianexpress.com/article/india/surge-in-virus-cases-bengal-extends-ban-on-flights-from-six-cities-till-july-316511271/
377,india," July 18, 2020  3:16:37 am","Community spread in two coastal villages, says Kerala CM",https://indianexpress.com/article/india/community-spread-in-two-coastal-villages-says-kerala-cm-6511258/
378,india," July 18, 2020  3:17:07 am","Provide best possible treatment to Varavara Rao without further delay, says NHRC",https://indianexpress.com/article/india/provide-best-possible-treatment-to-varavara-rao-without-further-delay-says-nhrc-6511269/
379,india," July 18, 2020  3:08:11 am",PM Modi: Multilateralism needs to represent reality of contemporary world,https://indianexpress.com/article/india/pm-modi-multilateralism-needs-to-represent-reality-of-contemporary-world-6511267/
380,india," July 18, 2020  3:05:50 am","Bihar assembly election: Nine Oppn parties write to EC, say virtual campaigning exclusionary",https://indianexpress.com/article/india/bihar-assembly-election-nine-oppn-parties-write-to-ec-say-virtual-campaigning-exclusionary-6511265/
381,india," July 18, 2020  2:57:30 am",Senior bureaucrat Manisha Mhaiskar is new state environment secy,https://indianexpress.com/article/india/senior-bureaucrat-manisha-mhaiskar-is-new-state-environment-secy-6511257/
382,india," July 18, 2020  2:57:01 am","Rajasthan power play: Not part of FIR, audio clip has MLA ‘talking amount’",https://indianexpress.com/article/india/not-part-of-fir-audio-clip-has-mla-talking-amount-6511247/
383,india," July 19, 2020  1:02:25 pm",High bills: Families claim bodies not released by hospitals over non-payment,https://indianexpress.com/article/india/high-bills-families-claim-bodies-not-released-by-hospitals-over-non-payment-6511243/
384,india," July 18, 2020  2:30:55 am","BJP collected money to topple Gehlot govt from Mumbai, says Congress leader",https://indianexpress.com/article/india/bjp-collected-money-to-topple-gehlot-govt-from-mumbai-says-congress-leader-6511240/
385,india," July 18, 2020  11:01:48 am","Vasundhara Raje not in Rajasthan frame, BJP seen as keen to have fresh faces in state",https://indianexpress.com/article/india/vasundhara-raje-out-of-rajasthan-heat-bjp-6511232/
386,india," July 18, 2020  8:17:19 am","Payal Tadvi suicide case: MMC restores medical licences of two accused doctors, family writes to minister",https://indianexpress.com/article/india/payal-tadvi-suicide-case-mmc-revokes-medical-licences-of-two-accused-doctors-family-writes-to-minister-6511231/
387,india," July 18, 2020  2:06:02 am",a few lakh expected to return to their villages from Mumbai; CM directs Konkan districts to up vigil ahead of Ganesh festival,https://indianexpress.com/article/india/a-few-lakh-expected-to-return-to-their-villages-from-mumbai-cm-directs-konkan-districts-to-up-vigil-ahead-of-ganesh-festival-6511225/
388,india," July 18, 2020  1:50:35 am","Anil Deshmukh issues host of guidelines for Eid-Ul-Adha celebrations, urges people to offer namaz at home",https://indianexpress.com/article/india/anil-deshmukh-issues-host-of-guidelines-for-eid-ul-adha-celebrations-urges-people-to-offer-namaz-at-home-6511219/
389,india," July 18, 2020  1:43:54 am",Lawyer who offered Rs 25 lakh for return of migrant workers to UP urges SC to give it to kin of 5 who died on way home,https://indianexpress.com/article/india/lawyer-who-offered-rs-25-lakh-for-return-of-migrant-workers-to-up-urges-sc-to-give-it-to-kin-of-5-who-died-on-way-home-6511212/
390,india," July 18, 2020  9:41:56 am",Serum Institute of India CEO: ‘We plan to make millions of doses of Covid vaccine over three months’:’,https://indianexpress.com/article/india/we-plan-to-make-millions-of-doses-of-vaccine-for-covid-over-three-months-serum-institute-of-india-ceo-6511181/
391,india," July 17, 2020  11:58:58 pm","In caste, image, some Sachin Pilot loyalists hold enviable electoral clout",https://indianexpress.com/article/india/in-caste-image-some-sachin-pilot-loyalists-hold-enviable-electoral-clout-6511128/
392,india," July 17, 2020  11:44:33 pm","Dalit youth ‘beaten’ to death in Banaskantha, 6 detained",https://indianexpress.com/article/india/dalit-youth-beaten-to-death-in-banaskantha-6-detained-6511123/
393,india," July 17, 2020  11:38:37 pm","Devendra Fadnavis leads sugar barons to Delhi, seeks assistance from Home Minister",https://indianexpress.com/article/india/devendra-fadnavis-leads-sugar-barons-to-delhi-seeks-assistance-from-home-minister-6511117/
394,india," July 17, 2020  11:33:49 pm","Rebel group strong in eastern Rajasthan: In caste, image, some Pilot loyalists hold enviable electoral clout",https://indianexpress.com/article/india/rebel-group-strong-in-eastern-rajasthan-in-caste-image-some-pilot-loyalists-hold-enviable-electoral-clout-6511105/
395,india," July 17, 2020  11:29:10 pm",Four injured after cattle thieves open fire in Dahod village: Cops,https://indianexpress.com/article/india/four-injured-after-cattle-thieves-open-fire-in-dahod-village-cops-6511115/
396,india," July 17, 2020  11:37:08 pm","Govt to bring policy to check misuse of Tocilizumab and other injections, says AIIMS director",https://indianexpress.com/article/india/govt-to-bring-policy-to-check-misuse-of-tocilizumab-and-other-injections-says-aiims-director-6511102/
397,india," July 17, 2020  10:52:41 pm","Phase-1 clinical trials for Covaxin begin, 375 volunteers enrolled",https://indianexpress.com/article/india/coronavirus-vaccin-trial-covaxin-volunteers-enrolled-6511069/
398,india," July 17, 2020  10:44:20 pm","Railways terminates Chinese firm”s contract for signaling, telecommunication work: Official",https://indianexpress.com/article/india/railways-terminates-chinese-firms-contract-for-signaling-telecommunication-work-official-6511051/
399,india," July 17, 2020  10:41:37 pm","With five deaths, Nagpur records highest single-day Covid toll",https://indianexpress.com/article/india/with-five-deaths-nagpur-records-highest-single-day-covid-toll-6511054/
400,lifestyle," July 11, 2020  8:15:18 pm",Flavour your coffee with some protein; Mandira Bedi shows how,https://indianexpress.com/article/lifestyle/food-wine/flavour-your-coffee-with-some-protein-mandira-bedi-shows-how/
401,lifestyle," July 11, 2020  7:20:36 pm",Everything you need to know about glutes and workouts to strengthen it,https://indianexpress.com/article/lifestyle/fitness/everything-you-need-to-know-about-glutes-and-workouts-to-strengthen-it-6500613/
402,lifestyle," July 11, 2020  7:13:12 pm",Love cookies and brownies equally? This eggless chocolate brookie recipe is all you need,https://indianexpress.com/article/lifestyle/food-wine/chocolate-brookie-brownie-cookie-recipe-amrita-raichand-6500887/
403,lifestyle," July 11, 2020  6:45:32 pm",Excess screen time giving you dark circles? Here’s how to get rid of them,https://indianexpress.com/article/lifestyle/health/how-more-screen-time-is-leading-to-dark-circles-and-how-to-get-rid-of-them-6500815/
404,lifestyle," July 11, 2020  6:12:14 pm",Alaya F uses this coffee scrub for soft and glowing skin; here’s how to make it,https://indianexpress.com/article/lifestyle/life-style/alaya-f-homemade-coffee-face-mask-scrub-soft-glowing-skin-6500669/
405,lifestyle," July 11, 2020  5:15:18 pm",Treat yourself to delectable homemade cookies this weekend,https://indianexpress.com/article/lifestyle/food-wine/easy-cookie-recipe-6500538/
406,lifestyle," July 13, 2020  9:57:34 am",Count on these foods for good dental health,https://indianexpress.com/article/lifestyle/health/foods-good-dental-health-oral-hygiene-6495672/
407,lifestyle," July 11, 2020  3:25:11 pm",Planning an intimate wedding? Here are styling tips for the groom and groomsmen,https://indianexpress.com/article/lifestyle/fashion/wedding-men-style-tips-6472447/
408,lifestyle," July 11, 2020  5:38:59 pm",Transgender model makes history as the first to feature in this sports magazine,https://indianexpress.com/article/lifestyle/fashion/valentina-sampaio-first-transgender-model-sports-illustrated-magazine-6500587/
409,lifestyle," July 11, 2020  1:13:23 pm",Budget ideas to declutter your spaces,https://indianexpress.com/article/lifestyle/life-style/economical-ways-to-decluttering-your-space-6500510/
410,lifestyle," July 11, 2020  12:30:55 pm",These seasonal fruits will keep you healthy during the monsoon,https://indianexpress.com/article/lifestyle/food-wine/fruits-to-be-consumed-during-monsoon-season-litchi-pear-papaya-jamun-health-benefits-6492920/
411,lifestyle," July 11, 2020  12:21:54 pm","Kriti Sanon has impeccable style, is a delight to dress: Celebrity stylist Sukriti Grover",https://indianexpress.com/article/lifestyle/fashion/kriti-sanon-is-a-delight-to-dress-because-she-has-impeccable-style-celebrity-stylist-sukriti-grover-6494463/
412,lifestyle," July 11, 2020  1:54:32 pm",Add spark to your home amid a gloomy monsoon,https://indianexpress.com/article/lifestyle/life-style/add-spark-to-your-home-amid-a-gloomy-monsoon-6497996/
413,lifestyle," July 14, 2020  11:47:11 am",Simple immunity-boosting tips for the monsoon,https://indianexpress.com/article/lifestyle/health/tips-to-be-kept-in-mind-during-monsoon-to-increase-immunity-6497591/
414,lifestyle," July 10, 2020  10:30:43 pm",Twinkle Khanna gives her kids these healthy but yummy treats,https://indianexpress.com/article/lifestyle/food-wine/twinkle-khanna-whats-in-your-kids-dabba-healthy-food-idli-recipe-6499119/
415,lifestyle," July 10, 2020  9:40:52 pm",How to clean your makeup brush; all you need to know,https://indianexpress.com/article/lifestyle/life-style/tips-hacks-clean-makeup-brush-6453950/
416,lifestyle," July 10, 2020  8:50:32 pm",You must try this easy kalakand recipe,https://indianexpress.com/article/lifestyle/food-wine/indian-sweet-kalakand-easy-recipe-6499197/
417,lifestyle," July 10, 2020  8:00:39 pm",For the love of jewellery: Shruti Haasan keeps it versatile,https://indianexpress.com/article/lifestyle/fashion/shruti-haasans-choice-of-jewellery-is-versatile-heres-proof-6499027/
418,lifestyle," July 11, 2020  7:17:19 pm",Keto-friendly recipe: Bake healthy gluten-free almond chocolate chip cookies,https://indianexpress.com/article/lifestyle/food-wine/keto-friendly-recipe-enjoy-these-gluten-free-almond-chocolate-chip-cookies-6494302/
419,lifestyle," July 11, 2020  10:30:34 am","The girl who sings Mozart, in sargam",https://indianexpress.com/article/lifestyle/art-and-culture/samadipta-mukherjee-the-girl-who-sings-mozart-in-sargam-lata-mangeshkar-6499450/
420,lifestyle," July 11, 2020  10:31:13 am",Humanoid robots are here to help doctors in Covid-19 fight,https://indianexpress.com/article/lifestyle/health/covid-19-coronavirus-robots-hospital-humanoid-robots-are-here-to-help-doctors-diagnose-patients-6497840/
421,lifestyle," July 10, 2020  4:40:15 pm",Make authentic Himachali siddu with this simple recipe,https://indianexpress.com/article/lifestyle/food-wine/authentic-himachali-siddu-recipe-nisha-madhulika-6499269/
422,lifestyle," July 11, 2020  5:25:07 pm",Bipasha Basu shows her fitness level by doing squat pulses; watch video,https://indianexpress.com/article/lifestyle/fitness/bipasha-basu-fitness-squat-pulses-video-6496348/
423,lifestyle," July 10, 2020  3:00:46 pm",Count on this easy DIY hair mask for lustrous hair,https://indianexpress.com/article/lifestyle/life-style/haircare-easy-diy-hair-mask-anshuka-parwani-6437150/
424,lifestyle," July 10, 2020  2:10:44 pm",Sophie Choudry made gluten-free paleo chocolate muffins; try the recipe,https://indianexpress.com/article/lifestyle/food-wine/sophie-choudry-gluten-free-paleo-chocolate-muffins-recipe-6497881/
425,sports," July 16, 2020  3:45:07 pm",Imagined superiority of whites over blacks or blacks over whites is delusional: Hashim Amla,https://indianexpress.com/article/sports/cricket/hashim-amla-racism-blm-6507550/
426,sports," July 15, 2020  9:06:42 pm","Joe Root returns to lead England in 2nd Test; James Anderson, Mark Wood out",https://indianexpress.com/article/sports/cricket/england-vs-west-indies-playing-xi-2nd-test-joe-root-jason-holder-6507471/
427,sports," July 16, 2020  3:45:12 pm","‘I was very scared of him, he only spoke English’: Kapil Dev reveals which Indian player he feared the most",https://indianexpress.com/article/sports/cricket/kapil-dev-scared-vekataraghavan-only-spoke-english-6507403/
428,sports," July 16, 2020  9:52:24 am",FIFA World Cup schedule confirmed: Qatar to kick off 2022 tournament,https://indianexpress.com/article/sports/football/fifa-world-cup-2022-schedule-confirmed-qatar-6507426/
429,sports," July 15, 2020  6:31:30 pm","Anjum Moudgil plays Good Samaritan, counsellor in crisis",https://indianexpress.com/article/sports/sport-others/anjum-moudgil-counsellor-covid-crisis-6507391/
430,sports," July 15, 2020  5:50:11 pm","South Africa reports six Covid-19 positive tests before 3T match, none of them cricketers",https://indianexpress.com/article/sports/cricket/south-africa-six-covid-19-positive-tests-3t-match-6507322/
431,sports," July 15, 2020  5:21:40 pm",‘Ben Stokes was in my ear from first ball’: Jermaine Blackwood on holding firm against sledging,https://indianexpress.com/article/sports/cricket/ben-stokes-sledging-jermaine-blackwood-1st-test-6507237/
432,sports," July 15, 2020  4:17:00 pm","England vs West Indies: Southampton test erased swing doubts, says ball-maker",https://indianexpress.com/article/sports/cricket/england-vs-west-indies-southampton-test-erased-swing-doubts-6507149/
433,sports," July 17, 2020  2:14:57 pm",When MS Dhoni cancelled a team trip because Gary Kirsten was not allowed entry,https://indianexpress.com/article/sports/cricket/ms-dhoni-cancelled-india-trip-gary-kirsten-6507143/
434,sports," July 15, 2020  3:52:40 pm",Extended preparations played key part in Test win against England: Phil Simmons,https://indianexpress.com/article/sports/cricket/extended-preparations-played-key-part-in-test-win-against-england-phil-simmons-6507118/
435,sports," July 15, 2020  3:35:14 pm","India’s 1960 Olympic footballer SS Hakim tests COVID-19 positive, seeks govt’s help",https://indianexpress.com/article/sports/football/indias-1960-olympic-footballer-ss-hakim-tests-corona-positive-seeks-govt-help-for-treatment-6506947/
436,sports," July 16, 2020  3:44:58 pm",The architects of West Indies’ Test wins under Jason Holder,https://indianexpress.com/article/sports/cricket/west-indies-test-wins-captain-jason-holder-key-players-6505440/
437,sports," July 15, 2020  3:13:33 pm",‘If coronavirus mutates or gets stronger Tokyo Olympics at greater risk’,https://indianexpress.com/article/sports/sport-others/coronavirus-mutates-stronger-tokyo-olympics-at-greater-risk-6507044/
438,sports," July 15, 2020  2:57:51 pm",Marcus Rashford to receive honorary doctorate,https://indianexpress.com/article/sports/football/marcus-rashford-honorary-doctorate-university-of-manchester-6507019/
439,sports," July 15, 2020  3:42:39 pm",Batting becomes easier with Mahi bhai at the other end: Rishabh Pant,https://indianexpress.com/article/sports/cricket/batting-becomes-easy-when-ms-dhoni-lays-a-plan-for-you-rishabh-pant-6506776/
440,sports," July 15, 2020  2:37:22 pm",10th Big Bash League to start amid India’s tour to Australia this year,https://indianexpress.com/article/sports/cricket/10th-big-bash-league-to-start-amid-indias-tour-to-australia-this-year-6506683/
